Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_80K_i_M3          4.664193e+54    2.881708e+51    6.178364e-04    4.466836e-04    1.383163e+00    5.097868e+51    1.092980e-03    7.762471e-04    1.408030e+00    1.178468e+51    2.526627e-04    1.819701e-04    1.388485e+00   
pn_80K_i_M5          4.182541e+54    3.137662e+51    7.501808e-04    4.466836e-04    1.679446e+00    5.569008e+51    1.331489e-03    7.762471e-04    1.715290e+00    1.283294e+51    3.068216e-04    1.819701e-04    1.686110e+00   
pn_80K_i_M10         3.412846e+54    3.964004e+51    1.161495e-03    4.365158e-04    2.660832e+00    7.039417e+51    2.062624e-03    7.762471e-04    2.657174e+00    1.618902e+51    4.743553e-04    1.819701e-04    2.606776e+00   
pn_80K_i_M20         2.258358e+54    4.635763e+51    2.052714e-03    4.466836e-04    4.595455e+00    8.212617e+51    3.636544e-03    7.762471e-04    4.684776e+00    1.892492e+51    8.379947e-04    1.819701e-04    4.605124e+00   
pn_80K_i_M30         1.510353e+54    4.305834e+51    2.850880e-03    4.365158e-04    6.530989e+00    7.639811e+51    5.058297e-03    7.762471e-04    6.516348e+00    1.766017e+51    1.169275e-03    1.819701e-04    6.425643e+00   
pn_80K_i_M100        3.457007e+53    3.024752e+51    8.749626e-03    4.466836e-04    1.958797e+01    5.362466e+51    1.551187e-02    7.762471e-04    1.998316e+01    1.237898e+51    3.580838e-03    1.819701e-04    1.967817e+01   
pn_90K_i_M1          8.609738e+54    3.758287e+51    4.365158e-04    4.365158e-04    1.000000e+00    6.683284e+51    7.762471e-04    7.762471e-04    1.000000e+00    1.531052e+51    1.778279e-04    1.778279e-04    1.000000e+00   
pn_90K_i_M2          7.677728e+54    3.957563e+51    5.154601e-04    4.365158e-04    1.180851e+00    7.020673e+51    9.144207e-04    7.762471e-04    1.178002e+00    1.620568e+51    2.110739e-04    1.778279e-04    1.186956e+00   
pn_90K_i_M3          7.101733e+54    4.381633e+51    6.169808e-04    4.365158e-04    1.413421e+00    7.770410e+51    1.094157e-03    7.762471e-04    1.409547e+00    1.792675e+51    2.524278e-04    1.819701e-04    1.387194e+00   
pn_90K_i_M5          6.301893e+54    4.899010e+51    7.773871e-04    4.365158e-04    1.780891e+00    8.702464e+51    1.380929e-03    7.762471e-04    1.778981e+00    2.004793e+51    3.181256e-04    1.819701e-04    1.748230e+00   
pn_90K_i_M10         5.126669e+54    6.074639e+51    1.184909e-03    4.365158e-04    2.714471e+00    1.079146e+52    2.104964e-03    7.762471e-04    2.711719e+00    2.484378e+51    4.845988e-04    1.778279e-04    2.725099e+00   
pn_90K_i_M20         3.444370e+54    6.834178e+51    1.984159e-03    4.365158e-04    4.545445e+00    1.210703e+52    3.515019e-03    7.762471e-04    4.528222e+00    2.787539e+51    8.093030e-04    1.778279e-04    4.551045e+00   
pn_90K_i_M30         2.279271e+54    6.406989e+51    2.810982e-03    4.365158e-04    6.439587e+00    1.135448e+52    4.981630e-03    7.762471e-04    6.417583e+00    2.621020e+51    1.149938e-03    1.819701e-04    6.319379e+00   
pn_90K_i_M100        4.692072e+53    4.144426e+51    8.832826e-03    4.365158e-04    2.023483e+01    7.352389e+51    1.566981e-02    7.762471e-04    2.018663e+01    1.696750e+51    3.616207e-03    1.778279e-04    2.033542e+01   
pn_100K_i_M1         1.229553e+55    5.492213e+51    4.466836e-04    4.466836e-04    1.000000e+00    9.544372e+51    7.762471e-04    7.762471e-04    1.000000e+00    2.237419e+51    1.819701e-04    1.819701e-04    1.000000e+00   
