Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_80K_g_M3          5.883823e+54    3.494659e+51    5.939436e-04    4.466836e-04    1.329674e+00    6.192475e+51    1.052458e-03    7.943282e-04    1.324966e+00    1.429517e+51    2.429572e-04    1.819701e-04    1.335149e+00   
pn_80K_g_M5          3.634470e+54    2.752519e+51    7.573371e-04    4.466836e-04    1.695467e+00    4.882795e+51    1.343468e-03    7.762471e-04    1.730722e+00    1.125944e+51    3.097959e-04    1.819701e-04    1.702455e+00   
pn_80K_g_M10         1.507874e+54    1.824778e+51    1.210166e-03    4.365158e-04    2.772330e+00    3.231576e+51    2.143133e-03    7.762471e-04    2.760890e+00    7.455739e+50    4.944536e-04    1.819701e-04    2.717225e+00   
pn_80K_g_M20         5.105613e+53    1.018903e+51    1.995654e-03    4.466836e-04    4.467712e+00    1.801862e+51    3.529178e-03    7.762471e-04    4.546462e+00    4.161991e+50    8.151796e-04    1.819701e-04    4.479745e+00   
pn_80K_g_M30         2.279465e+53    6.732618e+50    2.953596e-03    4.466836e-04    6.612277e+00    1.193374e+51    5.235327e-03    7.762471e-04    6.744407e+00    2.752908e+50    1.207699e-03    1.819701e-04    6.636800e+00   
pn_80K_g_M100        1.399922e+52    1.238363e+50    8.845948e-03    4.365158e-04    2.026490e+01    2.192984e+50    1.566505e-02    7.762471e-04    2.018049e+01    5.063938e+49    3.617301e-03    1.819701e-04    1.987855e+01   
pn_90K_g_M1          1.679388e+55    7.330797e+51    4.365158e-04    4.365158e-04    1.000000e+00    1.303620e+52    7.762471e-04    7.762471e-04    1.000000e+00    2.986422e+51    1.778279e-04    1.778279e-04    1.000000e+00   
pn_90K_g_M2          1.203282e+55    6.133865e+51    5.097611e-04    4.466836e-04    1.141213e+00    1.087396e+52    9.036913e-04    7.762471e-04    1.164180e+00    2.513806e+51    2.089124e-04    1.819701e-04    1.148059e+00   
pn_90K_g_M3          8.978088e+54    5.352940e+51    5.962227e-04    4.365158e-04    1.365867e+00    9.507198e+51    1.058933e-03    7.762471e-04    1.364171e+00    2.189818e+51    2.439069e-04    1.778279e-04    1.371589e+00   
pn_90K_g_M5          5.627106e+54    4.293765e+51    7.630503e-04    4.365158e-04    1.748047e+00    7.610407e+51    1.352455e-03    7.762471e-04    1.742300e+00    1.758645e+51    3.125310e-04    1.778279e-04    1.757491e+00   
pn_90K_g_M10         2.412628e+54    2.886473e+51    1.196402e-03    4.365158e-04    2.740799e+00    5.107640e+51    2.117044e-03    7.762471e-04    2.727281e+00    1.181245e+51    4.896091e-04    1.778279e-04    2.753274e+00   
pn_90K_g_M20         8.160837e+53    1.659244e+51    2.033179e-03    4.365158e-04    4.657744e+00    2.946848e+51    3.610963e-03    7.762471e-04    4.651821e+00    6.790208e+50    8.320480e-04    1.778279e-04    4.678950e+00   
pn_90K_g_M30         3.777251e+53    1.091689e+51    2.890168e-03    4.365158e-04    6.620992e+00    1.934774e+51    5.122176e-03    7.762471e-04    6.598641e+00    4.467703e+50    1.182792e-03    1.778279e-04    6.651330e+00   
pn_90K_g_M100        2.330451e+52    2.034041e+50    8.728099e-03    4.365158e-04    1.999492e+01    3.604515e+50    1.546703e-02    7.762471e-04    1.992539e+01    8.314880e+49    3.567927e-03    1.778279e-04    2.006393e+01   
pn_100K_g_M1         2.430121e+55    1.085495e+52    4.466836e-04    4.466836e-04    1.000000e+00    1.886375e+52    7.762471e-04    7.762471e-04    1.000000e+00    4.422094e+51    1.819701e-04    1.819701e-04    1.000000e+00   
pn_100K_g_M2         1.750538e+55    9.112297e+51    5.205428e-04    4.466836e-04    1.165350e+00    1.609415e+52    9.193832e-04    7.762471e-04    1.184395e+00    3.726246e+51    2.128629e-04    1.819701e-04    1.169769e+00   
