Modelo               total H         total O         total O/H       O/H last        ratio O         total C         total C/H       C/H last        ratio C         total N         total N/H       N/H last        ratio N        
pn_70K_M100          9.014859e+52    1.099412e+51    1.219555e-02    4.570882e-04    2.668096e+01    1.949433e+51    2.162466e-02    7.943282e-04    2.722383e+01    4.499502e+50    4.991206e-03    1.862087e-04    2.680436e+01   
pn_80K_M1            7.619270e+54    3.351056e+51    4.398132e-04    4.365158e-04    1.007554e+00    5.939383e+51    7.795212e-04    7.762471e-04    1.004218e+00    1.374484e+51    1.803958e-04    1.778279e-04    1.014440e+00   
pn_80K_M2            8.205711e+54    4.405874e+51    5.369277e-04    4.365158e-04    1.230030e+00    7.802808e+51    9.508997e-04    7.762471e-04    1.224996e+00    1.801767e+51    2.195747e-04    1.778279e-04    1.234759e+00   
pn_80K_M3            7.966533e+54    5.212369e+51    6.542832e-04    4.570882e-04    1.431416e+00    9.234697e+51    1.159186e-03    7.943282e-04    1.459329e+00    2.133532e+51    2.678119e-04    1.862087e-04    1.438235e+00   
pn_80K_M5            8.255410e+54    6.237418e+51    7.555552e-04    4.466836e-04    1.691477e+00    1.106232e+52    1.340009e-03    7.943282e-04    1.686971e+00    2.552036e+51    3.091349e-04    1.819701e-04    1.698823e+00   
pn_80K_M10           6.605784e+54    8.169636e+51    1.236740e-03    4.466836e-04    2.768715e+00    1.448856e+52    2.193315e-03    7.943282e-04    2.761219e+00    3.342599e+51    5.060110e-04    1.819701e-04    2.780737e+00   
pn_80K_M20           3.894360e+54    8.916802e+51    2.289671e-03    4.466836e-04    5.125934e+00    1.581774e+52    4.061705e-03    7.762471e-04    5.232490e+00    3.649591e+51    9.371477e-04    1.819701e-04    5.150010e+00   
pn_80K_M30           2.221522e+54    7.724143e+51    3.476960e-03    4.365158e-04    7.965255e+00    1.368520e+52    6.160281e-03    7.762471e-04    7.935979e+00    3.156283e+51    1.420775e-03    1.778279e-04    7.989605e+00   
pn_80K_M100          1.110908e+53    1.657742e+51    1.492240e-02    2.238721e-03    6.665592e+00    2.941953e+51    2.648241e-02    3.981072e-03    6.652080e+00    6.784233e+50    6.106924e-03    9.120108e-04    6.696110e+00   
pn_90K_M1            8.488304e+54    3.727209e+51    4.390994e-04    4.466836e-04    9.830211e-01    6.613662e+51    7.791499e-04    7.762471e-04    1.003740e+00    1.526045e+51    1.797821e-04    1.819701e-04    9.879762e-01   
pn_90K_M2            8.477771e+54    4.716246e+51    5.563074e-04    4.570882e-04    1.217068e+00    8.365225e+51    9.867246e-04    7.943282e-04    1.242213e+00    1.933787e+51    2.281008e-04    1.862087e-04    1.224974e+00   
pn_90K_M3            8.470677e+54    5.525637e+51    6.523253e-04    4.466836e-04    1.460374e+00    9.774127e+51    1.153878e-03    7.943282e-04    1.452646e+00    2.258416e+51    2.666158e-04    1.862087e-04    1.431812e+00   
pn_90K_M5            8.436802e+54    7.150832e+51    8.475760e-04    4.466836e-04    1.897486e+00    1.266716e+52    1.501417e-03    7.943282e-04    1.890172e+00    2.926910e+51    3.469217e-04    1.819701e-04    1.906476e+00   
pn_90K_M10           8.506291e+54    1.142180e+52    1.342747e-03    4.466836e-04    3.006036e+00    2.026037e+52    2.381810e-03    7.943282e-04    2.998521e+00    4.674764e+51    5.495655e-04    1.819701e-04    3.020087e+00   
pn_90K_M20           6.860971e+54    1.575587e+52    2.296449e-03    4.466836e-04    5.141109e+00    2.795895e+52    4.075072e-03    7.762471e-04    5.249710e+00    6.441658e+51    9.388844e-04    1.819701e-04    5.159553e+00   
